,0,1,2
0,0.499910831451416,0.00938282959163189,0.014853323868010193
1,0.4998919665813446,,
2,0.4999944567680359,,
3,0.49955475330352783,,
4,0.49971628189086914,,
5,0.4996708631515503,,
6,0.4997488260269165,,
7,0.4997909963130951,,
8,0.49988800287246704,,
9,0.4998806118965149,,
10,0.4993492662906647,,
11,0.4996611475944519,,
12,0.49946123361587524,,
13,0.4992610216140747,,
14,0.49876856803894043,,
15,0.49962693452835083,,
16,0.4998573064804077,,
17,0.4986409544944763,,
18,0.4989830553531647,,
19,0.49951595067977905,,
20,0.49995988607406616,,
21,0.49820828437805176,,
22,0.4981505572795868,,
23,0.498351514339447,,
24,0.4973815083503723,,
25,0.49769580364227295,,
26,0.4971866011619568,,
27,0.4932095408439636,,
28,0.4965442419052124,,
29,0.4916016161441803,,
30,0.495432585477829,,
31,0.5013474225997925,,
32,0.49299049377441406,,
33,0.48916733264923096,,
34,0.49056506156921387,,
35,0.4879568815231323,,
36,0.485236257314682,,
37,0.47013598680496216,,
38,0.45923876762390137,,
39,0.48834356665611267,,
40,0.4937916100025177,,
41,0.4649676978588104,,
42,0.46607506275177,,
43,0.46002474427223206,,
44,0.42976948618888855,,
45,0.44689884781837463,,
46,0.43024539947509766,,
47,0.4221305251121521,,
48,0.4721183180809021,,
49,0.41687560081481934,,
50,0.39648550748825073,,
51,0.3795102834701538,,
52,0.44321733713150024,,
53,0.43429383635520935,,
54,0.39783403277397156,,
55,0.5834763050079346,,
56,0.2751358449459076,,
57,0.3462666869163513,,
58,0.41773033142089844,,
59,0.41851213574409485,,
60,0.4704730212688446,,
61,0.3523964285850525,,
62,0.3411443829536438,,
63,0.39038512110710144,,
64,0.3536120653152466,,
65,0.3309412896633148,,
66,0.4017113745212555,,
67,0.34798648953437805,,
68,0.5514050126075745,,
69,0.4988747835159302,,
70,0.33541005849838257,,
71,0.29947808384895325,,
72,0.29495546221733093,,
73,0.2542981803417206,,
74,0.2742336094379425,,
75,0.4055424630641937,,
76,0.417682409286499,,
77,0.37940406799316406,,
78,0.38767755031585693,,
79,0.4148035943508148,,
80,0.3439409136772156,,
81,0.3353322446346283,,
82,0.4345276951789856,,
83,0.44465500116348267,,
84,0.23263923823833466,,
85,0.29816728830337524,,
86,0.3603455424308777,,
87,0.34642231464385986,,
88,0.4732806086540222,,
89,0.28870633244514465,,
90,0.33591341972351074,,
91,0.3668510615825653,,
92,0.23257450759410858,,
93,0.46971121430397034,,
94,0.47823891043663025,,
95,0.5438494682312012,,
96,0.39644095301628113,,
97,0.2923221290111542,,
98,0.3728269636631012,,
99,0.35496294498443604,,
100,0.31887879967689514,0.2834937791363336,0.5672360282763839
101,0.37284231185913086,,
102,0.44851627945899963,,
103,0.29866379499435425,,
104,0.328997403383255,,
105,0.3538004457950592,,
106,0.20749923586845398,,
107,0.33944809436798096,,
108,0.38376328349113464,,
109,0.4513218402862549,,
110,0.4777137041091919,,
111,0.47941267490386963,,
112,0.3600400984287262,,
113,0.24012039601802826,,
