,0,1,2
0,0.4999995231628418,0.0010626458551269025,0.0014433914836263285
1,0.49999964237213135,,
2,0.49999845027923584,,
3,0.5000005960464478,,
4,0.4999975562095642,,
5,0.49999865889549255,,
6,0.4999990463256836,,
7,0.4999985098838806,,
8,0.49999794363975525,,
9,0.49999740719795227,,
10,0.49999573826789856,,
11,0.49999746680259705,,
12,0.4999973773956299,,
13,0.4999961256980896,,
14,0.4999936819076538,,
15,0.499994695186615,,
16,0.4999929964542389,,
17,0.49998748302459717,,
18,0.4999948740005493,,
19,0.49999505281448364,,
20,0.4999806582927704,,
21,0.499973326921463,,
22,0.49999648332595825,,
23,0.49996834993362427,,
24,0.49997156858444214,,
25,0.49995511770248413,,
26,0.49994000792503357,,
27,0.4998566806316376,,
28,0.49985581636428833,,
29,0.4997640550136566,,
30,0.49967727065086365,,
31,0.49964940547943115,,
32,0.4998633861541748,,
33,0.49945980310440063,,
34,0.4994853734970093,,
35,0.49900022149086,,
36,0.49869826436042786,,
37,0.49872487783432007,,
38,0.4980740547180176,,
39,0.49729758501052856,,
40,0.49475157260894775,,
41,0.4974339008331299,,
42,0.4858987331390381,,
43,0.48954087495803833,,
44,0.487916499376297,,
45,0.47609013319015503,,
46,0.44915494322776794,,
47,0.4817754328250885,,
48,0.47316187620162964,,
49,0.43126314878463745,,
50,0.49774667620658875,,
51,0.3500611186027527,,
52,0.4169660806655884,,
53,0.44722461700439453,,
54,0.4232669472694397,,
55,0.6685374975204468,,
56,0.38667815923690796,,
57,0.45433759689331055,,
58,0.4144960343837738,,
59,0.41441625356674194,,
60,0.36241117119789124,,
61,0.4162830412387848,,
62,0.45794641971588135,,
63,0.28117501735687256,,
64,0.3908384144306183,,
65,0.2958623766899109,,
66,0.4106847643852234,,
67,0.4414251744747162,,
68,0.5639477968215942,,
69,0.461173415184021,,
70,0.287142813205719,,
71,0.43174558877944946,,
72,0.37084871530532837,,
73,0.500265896320343,,
74,0.34279370307922363,,
75,0.32878220081329346,,
76,0.401720255613327,,
77,0.4164559245109558,,
78,0.439444363117218,,
79,0.47995632886886597,,
80,0.35157230496406555,,
81,0.43462085723876953,,
82,0.3967515528202057,,
83,0.3834070563316345,,
84,0.47248467803001404,,
