,0,1,2
0,0.4988846182823181,0.035488371446263045,0.05077924262266606
1,0.49846959114074707,,
2,0.4999396502971649,,
3,0.4964291453361511,,
4,0.4982295632362366,,
5,0.4992998242378235,,
6,0.4959530234336853,,
7,0.4954206943511963,,
8,0.4904221296310425,,
9,0.5009005069732666,,
10,0.49240076541900635,,
11,0.4846317172050476,,
12,0.48572874069213867,,
13,0.4772970378398895,,
14,0.4632713198661804,,
15,0.49048274755477905,,
16,0.47150540351867676,,
17,0.4690486192703247,,
18,0.43510526418685913,,
19,0.40519148111343384,,
20,0.3712920546531677,,
21,0.5066788196563721,,
22,0.383156418800354,,
23,0.36701443791389465,,
24,0.3938082158565521,,
25,0.5045744180679321,,
26,0.42116960883140564,,
27,0.3635689318180084,,
28,0.34118854999542236,,
29,0.3439745008945465,,
30,0.28404322266578674,,
31,0.3824005722999573,,
32,0.3644093871116638,,
33,0.3240692913532257,,
34,0.35549744963645935,,
35,0.29597005248069763,,
36,0.259535014629364,,
37,0.275321364402771,,
38,0.4293757975101471,,
39,0.3189190626144409,,
40,0.1725914031267166,,
41,0.5080886483192444,,
42,0.36944207549095154,,
43,0.3585997223854065,,
44,0.5159648060798645,,
45,0.35546568036079407,,
46,0.4301842749118805,,
47,0.4436267912387848,,
48,0.3234158754348755,,
49,0.3341026306152344,,
50,0.290444016456604,,
51,0.35466864705085754,,
52,0.4315109848976135,,
53,0.4489184021949768,,
54,0.44046473503112793,,
55,0.3413112163543701,,
56,0.3607052266597748,,
57,0.3969602882862091,,
58,0.37836670875549316,,
59,0.27351459860801697,,
60,0.29780763387680054,,
61,0.37447792291641235,,
62,0.336356520652771,,
63,0.26798877120018005,,
64,0.3855339586734772,,
65,0.449588805437088,,
66,0.25424379110336304,,
67,0.20321689546108246,,
68,0.3769627809524536,,
69,0.5884010195732117,,
70,0.30260419845581055,,
71,0.2543720602989197,,
72,0.28218746185302734,,
73,0.2566696107387543,,
74,0.329653263092041,,
75,0.29714682698249817,,
76,0.2545967698097229,,
77,0.2357572615146637,,
78,0.3675801753997803,,
79,0.29272425174713135,,
80,0.31009238958358765,,
81,0.26774924993515015,,
82,0.2746063470840454,,
83,0.2855058014392853,,
84,0.35540005564689636,,
85,0.37041938304901123,,
86,0.35738474130630493,,
87,0.42553943395614624,,
88,0.3187286853790283,,
89,0.32141363620758057,,
90,0.2763824760913849,,
91,0.24498070776462555,,
92,0.40925318002700806,,
93,0.20654883980751038,,
94,0.3527638614177704,,
95,0.26676830649375916,,
96,0.5246864557266235,,
97,0.3317670524120331,,
98,0.31308579444885254,,
99,0.32860127091407776,,
100,0.24707992374897003,0.3729561012238264,0.7229559437185525
101,0.3439200818538666,,
102,0.2522338330745697,,
103,0.17821083962917328,,
104,0.22750800848007202,,
105,0.3369332253932953,,
106,0.3411565124988556,,
107,0.3540409803390503,,
108,0.31904610991477966,,
109,0.3319461941719055,,
110,0.20696452260017395,,
111,0.35072413086891174,,
112,0.26824265718460083,,
113,0.47523564100265503,,
114,0.21480123698711395,,
115,0.33272579312324524,,
116,0.3254649341106415,,
117,0.5605034828186035,,
118,0.3995620310306549,,
119,0.2896638810634613,,
120,0.23836854100227356,,
121,0.3349035978317261,,
122,0.27746057510375977,,
123,0.3413199186325073,,
124,0.3020174503326416,,
125,0.39509811997413635,,
126,0.3308597207069397,,
127,0.27578985691070557,,
128,0.2681642770767212,,
129,0.3643682599067688,,
130,0.287058562040329,,
131,0.3443435728549957,,
132,0.3170264959335327,,
133,0.345883309841156,,
134,0.3108087182044983,,
135,0.3432637155056,,
136,0.3423021137714386,,
137,0.3593156933784485,,
138,0.3223421573638916,,
139,0.3671071529388428,,
140,0.2820374071598053,,
141,0.3239971399307251,,
142,0.26202118396759033,,
143,0.24958795309066772,,
144,0.33207032084465027,,
145,0.3494992256164551,,
146,0.3218385577201843,,
147,0.24683913588523865,,
148,0.2595515549182892,,
149,0.24432070553302765,,
150,0.2948996126651764,,
151,0.2901034951210022,,
152,0.2291383594274521,,
153,0.293988436460495,,
154,0.18220891058444977,,
155,0.31134071946144104,,
156,0.3423326909542084,,
157,0.23013770580291748,,
158,0.19288447499275208,,
159,0.4069403409957886,,
160,0.24060732126235962,,
161,0.16931630671024323,,
162,0.4403371214866638,,
163,0.16154977679252625,,
164,0.21913063526153564,,
165,0.28429752588272095,,
166,0.3957328200340271,,
167,0.18018600344657898,,
168,0.25618818402290344,,
169,0.4393567442893982,,
170,0.2165713906288147,,
171,0.21725594997406006,,
172,0.3050342798233032,,
173,0.3248245418071747,,
174,0.26972392201423645,,
175,0.2900768518447876,,
176,0.16171395778656006,,
177,0.23763510584831238,,
178,0.3358180820941925,,
179,0.22413086891174316,,
180,0.3371095359325409,,
181,0.1883469521999359,,
182,0.3252400755882263,,
183,0.25956133008003235,,
184,0.23131395876407623,,
185,0.24073690176010132,,
186,0.25129374861717224,,
187,0.3013648986816406,,
188,0.47529101371765137,,
189,0.2834603488445282,,
190,0.3303007185459137,,
191,0.3636990189552307,,
