,0,1,2
0,0.49999964237213135,0.0009038661429076456,0.0011803597948164678
1,0.49999892711639404,,
2,0.4999992251396179,,
3,0.4999997019767761,,
4,0.49999862909317017,,
5,0.4999988079071045,,
6,0.4999988079071045,,
7,0.4999989867210388,,
8,0.49999722838401794,,
9,0.4999971091747284,,
10,0.4999995827674866,,
11,0.4999988079071045,,
12,0.49999576807022095,,
13,0.49999770522117615,,
14,0.49998897314071655,,
15,0.4999847412109375,,
16,0.49998849630355835,,
17,0.4999919533729553,,
18,0.4999866783618927,,
19,0.4999573230743408,,
20,0.4999656677246094,,
21,0.4999527335166931,,
22,0.4999527335166931,,
23,0.4999280571937561,,
24,0.49988800287246704,,
25,0.49995142221450806,,
26,0.4997745454311371,,
27,0.4998646080493927,,
28,0.499676376581192,,
29,0.49925026297569275,,
30,0.4983576238155365,,
31,0.4989294409751892,,
32,0.49811363220214844,,
33,0.4983358383178711,,
34,0.4958345293998718,,
35,0.4902525246143341,,
36,0.48761630058288574,,
37,0.49071383476257324,,
38,0.4844982326030731,,
39,0.48987406492233276,,
40,0.4928218424320221,,
41,0.46439123153686523,,
42,0.4447938799858093,,
43,0.3992752432823181,,
44,0.38517218828201294,,
45,0.4371708929538727,,
46,0.3049403727054596,,
47,0.5979294180870056,,
48,0.4027043581008911,,
49,0.2425631284713745,,
50,0.4023835062980652,,
51,0.3594721555709839,,
52,0.4976614713668823,,
53,0.31058523058891296,,
54,0.3867431879043579,,
55,0.29675042629241943,,
56,0.29908487200737,,
57,0.3307262063026428,,
58,0.35750389099121094,,
59,0.3526104986667633,,
60,0.3241940438747406,,
61,0.46311649680137634,,
62,0.32310619950294495,,
63,0.31854385137557983,,
64,0.2568507492542267,,
65,0.3234684467315674,,
66,0.2732338011264801,,
67,0.5577376484870911,,
68,0.2730133831501007,,
69,0.33323052525520325,,
70,0.3678107261657715,,
71,0.22407513856887817,,
72,0.37586715817451477,,
73,0.31510764360427856,,
74,0.31477391719818115,,
75,0.3131805658340454,,
76,0.3408206105232239,,
77,0.25300082564353943,,
78,0.2897822856903076,,
79,0.325408935546875,,
80,0.35426387190818787,,
81,0.30414196848869324,,
82,0.33019307255744934,,
83,0.359632283449173,,
84,0.3047333359718323,,
85,0.30161917209625244,,
86,0.4034976065158844,,
87,0.23713380098342896,,
88,0.2083740234375,,
89,0.25851723551750183,,
90,0.2801213562488556,,
91,0.24753409624099731,,
92,0.23161999881267548,,
93,0.1440313458442688,,
94,0.4437545835971832,,
95,0.3459538519382477,,
96,0.28517961502075195,,
97,0.3119187355041504,,
98,0.29600989818573,,
99,0.21032190322875977,,
100,0.13890543580055237,0.4444959934428334,0.8719386722147465
101,0.2504882514476776,,
102,0.32000043988227844,,
103,0.2413705289363861,,
104,0.2184361070394516,,
105,0.2826409935951233,,
106,0.2984650433063507,,
107,0.36684539914131165,,
108,0.30158552527427673,,
109,0.34269583225250244,,
110,0.2901497781276703,,
111,0.3593023717403412,,
112,0.22372308373451233,,
113,0.39840561151504517,,
114,0.33027881383895874,,
115,0.2576736509799957,,
116,0.3573661744594574,,
117,0.21281816065311432,,
118,0.2848328948020935,,
119,0.30102765560150146,,
120,0.23811660706996918,,
121,0.23103566467761993,,
122,0.3188747763633728,,
123,0.4613107442855835,,
124,0.4436958134174347,,
125,0.17796161770820618,,
126,0.3957749903202057,,
127,0.3042876720428467,,
128,0.32196521759033203,,
129,0.30616727471351624,,
130,0.27084583044052124,,
131,0.2995447516441345,,
132,0.2644799053668976,,
133,0.1738635152578354,,
134,0.2184656411409378,,
135,0.2328590303659439,,
136,0.29356205463409424,,
137,0.35186222195625305,,
138,0.22416575253009796,,
139,0.289865106344223,,
140,0.2551131248474121,,
141,0.212091326713562,,
142,0.3325900733470917,,
143,0.29075807332992554,,
144,0.3378472328186035,,
145,0.3414022624492645,,
146,0.2600967288017273,,
147,0.1821078509092331,,
148,0.34128180146217346,,
149,0.1810784935951233,,
150,0.5452619194984436,,
151,0.24117863178253174,,
152,0.3320494294166565,,
153,0.3355778157711029,,
154,0.2848593294620514,,
155,0.24036850035190582,,
156,0.28647926449775696,,
157,0.23838943243026733,,
158,0.3398815393447876,,
159,0.2066410630941391,,
160,0.297892689704895,,
