,0,1,2
0,0.4999995529651642,0.0006894561740045901,0.0008855498352204449
1,0.4999995529651642,,
2,0.49999964237213135,,
3,0.49999895691871643,,
4,0.49999943375587463,,
5,0.49999934434890747,,
6,0.499999463558197,,
7,0.5000000596046448,,
8,0.4999995827674866,,
9,0.4999990463256836,,
10,0.49999892711639404,,
11,0.4999995529651642,,
12,0.49999845027923584,,
13,0.49999764561653137,,
14,0.49999815225601196,,
15,0.4999984800815582,,
16,0.49999621510505676,,
17,0.49999722838401794,,
18,0.49999532103538513,,
19,0.49999380111694336,,
20,0.49998992681503296,,
21,0.4999915361404419,,
22,0.4999905526638031,,
23,0.4999886751174927,,
24,0.4999934732913971,,
25,0.499986857175827,,
26,0.4999750852584839,,
27,0.49995020031929016,,
28,0.4999033808708191,,
29,0.4999334514141083,,
30,0.49997103214263916,,
31,0.4998767077922821,,
32,0.49989986419677734,,
33,0.49966108798980713,,
34,0.49985769391059875,,
35,0.4994538128376007,,
36,0.4992239475250244,,
37,0.49930402636528015,,
38,0.498821496963501,,
39,0.4983585476875305,,
40,0.4969162940979004,,
41,0.4959833323955536,,
42,0.49587202072143555,,
43,0.49612143635749817,,
44,0.48822349309921265,,
45,0.48349013924598694,,
46,0.4781806170940399,,
47,0.4931851327419281,,
48,0.46902018785476685,,
49,0.4654955267906189,,
50,0.3813779950141907,,
51,0.4233013987541199,,
52,0.34645676612854004,,
53,0.44910353422164917,,
54,0.4050764739513397,,
55,0.24942107498645782,,
56,0.4266802966594696,,
57,0.3594728410243988,,
58,0.36781051754951477,,
59,0.4400911331176758,,
60,0.4936601221561432,,
61,0.3008381128311157,,
62,0.5965980291366577,,
63,0.33308646082878113,,
64,0.44047027826309204,,
65,0.38578176498413086,,
66,0.3280903995037079,,
67,0.2866070866584778,,
68,0.3076750934123993,,
69,0.43968409299850464,,
70,0.3677048683166504,,
71,0.364349901676178,,
72,0.30957144498825073,,
73,0.36275577545166016,,
74,0.47900471091270447,,
75,0.3308665156364441,,
76,0.41779303550720215,,
77,0.3099607229232788,,
78,0.40023380517959595,,
79,0.347032368183136,,
80,0.4143267273902893,,
81,0.28976505994796753,,
82,0.24793726205825806,,
83,0.36737194657325745,,
84,0.2836851477622986,,
85,0.38532400131225586,,
86,0.5097373723983765,,
87,0.2990573048591614,,
88,0.3246619999408722,,
89,0.34219062328338623,,
90,0.4342781901359558,,
91,0.42103320360183716,,
92,0.2583787441253662,,
93,0.3596096336841583,,
94,0.36739516258239746,,
95,0.35877686738967896,,
96,0.2953949272632599,,
97,0.28798171877861023,,
98,0.4607238173484802,,
99,0.355096697807312,,
100,0.33965370059013367,0.4024170557782054,0.6298011627793312
101,0.301017701625824,,
102,0.36925461888313293,,
103,0.41395285725593567,,
104,0.35795941948890686,,
105,0.3848554491996765,,
106,0.33201077580451965,,
107,0.18591704964637756,,
108,0.41927966475486755,,
109,0.29363036155700684,,
110,0.25939226150512695,,
111,0.3944438397884369,,
112,0.3652735650539398,,
113,0.39402875304222107,,
114,0.33699893951416016,,
115,0.322261244058609,,
116,0.4039037823677063,,
117,0.48968786001205444,,
118,0.47012439370155334,,
119,0.3334742784500122,,
120,0.31891751289367676,,
121,0.3487512767314911,,
122,0.3730080723762512,,
123,0.33207187056541443,,
124,0.2663151025772095,,
125,0.36835601925849915,,
126,0.3079458773136139,,
127,0.2787797451019287,,
128,0.31690868735313416,,
129,0.3296114206314087,,
130,0.3390495181083679,,
131,0.39501893520355225,,
132,0.3717254400253296,,
133,0.3726687431335449,,
134,0.3459835946559906,,
135,0.345935195684433,,
136,0.3226592540740967,,
137,0.403577595949173,,
138,0.2941783666610718,,
139,0.34482717514038086,,
140,0.30823734402656555,,
141,0.36295169591903687,,
142,0.2342691421508789,,
143,0.27261292934417725,,
144,0.310438871383667,,
145,0.20582720637321472,,
146,0.35135382413864136,,
147,0.2965773940086365,,
148,0.17426715791225433,,
149,0.285042405128479,,
150,0.3617084324359894,,
151,0.24574893712997437,,
152,0.24990934133529663,,
153,0.4630548655986786,,
154,0.3024098873138428,,
155,0.46631941199302673,,
156,0.3652286231517792,,
157,0.2751504182815552,,
158,0.4019811451435089,,
159,0.31480884552001953,,
160,0.2682637572288513,,
161,0.33271151781082153,,
162,0.3148638904094696,,
163,0.3002566993236542,,
164,0.2984902262687683,,
165,0.2840762436389923,,
166,0.2991984486579895,,
167,0.2990625500679016,,
168,0.42176756262779236,,
169,0.3081396818161011,,
170,0.2786082327365875,,
171,0.29514870047569275,,
172,0.22697770595550537,,
173,0.35691753029823303,,
174,0.34065550565719604,,
175,0.17514342069625854,,
176,0.32858744263648987,,
177,0.4222063422203064,,
178,0.2242003232240677,,
179,0.35515254735946655,,
180,0.394284188747406,,
181,0.3515467047691345,,
182,0.31232231855392456,,
183,0.1761624664068222,,
184,0.43054065108299255,,
185,0.397830605506897,,
186,0.23807260394096375,,
187,0.245209202170372,,
188,0.3500722050666809,,
189,0.35099294781684875,,
190,0.2581457495689392,,
191,0.2965381145477295,,
192,0.31217852234840393,,
193,0.29724329710006714,,
194,0.2716904878616333,,
195,0.20324163138866425,,
196,0.20959946513175964,,
197,0.1815996766090393,,
198,0.3964149057865143,,
199,0.32142817974090576,,
200,0.22530968487262726,0.4864207547716796,0.9650779166817665
201,0.18653731048107147,,
202,0.35154008865356445,,
203,0.2919852137565613,,
204,0.18699759244918823,,
205,0.2949615716934204,,
206,0.28499874472618103,,
207,0.34783732891082764,,
208,0.4320794343948364,,
209,0.21460525691509247,,
210,0.19489294290542603,,
211,0.22385329008102417,,
212,0.303800106048584,,
213,0.25609540939331055,,
214,0.3215532898902893,,
215,0.30085477232933044,,
216,0.31735846400260925,,
217,0.200735405087471,,
218,0.30127882957458496,,
219,0.225881427526474,,
220,0.34733518958091736,,
221,0.3320682644844055,,
222,0.21446076035499573,,
223,0.2859797477722168,,
224,0.3187137246131897,,
225,0.25445112586021423,,
226,0.2432379573583603,,
227,0.2833261787891388,,
228,0.259208619594574,,
229,0.3801576495170593,,
230,0.3408696949481964,,
231,0.4006073772907257,,
232,0.27143335342407227,,
233,0.2525379955768585,,
234,0.2514677345752716,,
235,0.23064622282981873,,
236,0.283966600894928,,
237,0.28602132201194763,,
238,0.25040364265441895,,
239,0.33268892765045166,,
240,0.311995267868042,,
241,0.22897200286388397,,
242,0.33396071195602417,,
243,0.4092879295349121,,
244,0.20304125547409058,,
245,0.22566096484661102,,
246,0.3638205826282501,,
247,0.23124946653842926,,
248,0.1879168003797531,,
249,0.25574058294296265,,
250,0.16086511313915253,,
251,0.26086968183517456,,
252,0.2643398642539978,,
253,0.18540683388710022,,
254,0.2971265912055969,,
255,0.33968210220336914,,
256,0.2834891974925995,,
257,0.3995780050754547,,
258,0.3175801634788513,,
259,0.3564162254333496,,
260,0.31174880266189575,,
261,0.2550963759422302,,
262,0.3067260980606079,,
263,0.27751439809799194,,
264,0.23956747353076935,,
265,0.23434604704380035,,
266,0.22107955813407898,,
267,0.2601656913757324,,
268,0.1245821863412857,,
269,0.27075672149658203,,
270,0.2757508158683777,,
271,0.28757163882255554,,
272,0.36732983589172363,,
273,0.4453197121620178,,
274,0.2902120053768158,,
275,0.35097432136535645,,
276,0.36563754081726074,,
277,0.16817933320999146,,
278,0.15630902349948883,,
279,0.3168460428714752,,
280,0.21802891790866852,,
281,0.2270275503396988,,
282,0.19222714006900787,,
283,0.2092883288860321,,
284,0.25339335203170776,,
285,0.32941317558288574,,
286,0.21781682968139648,,
287,0.20993445813655853,,
288,0.25075218081474304,,
289,0.22266659140586853,,
290,0.24655021727085114,,
291,0.3013424277305603,,
292,0.24379128217697144,,
293,0.22400367259979248,,
294,0.4054381549358368,,
295,0.238392174243927,,
296,0.4786451756954193,,
297,0.3039743900299072,,
298,0.3200664818286896,,
299,0.3466106355190277,,
